1.106E+000 	 2.9773E+000 	 0.0000E+000; 
1.108E+000 	 2.9769E+000 	 0.0000E+000; 
1.110E+000 	 2.9765E+000 	 0.0000E+000; 
1.112E+000 	 2.9762E+000 	 0.0000E+000; 
1.114E+000 	 2.9758E+000 	 0.0000E+000; 
1.116E+000 	 2.9754E+000 	 0.0000E+000; 
1.118E+000 	 2.9750E+000 	 0.0000E+000; 
1.120E+000 	 2.9747E+000 	 0.0000E+000; 
1.122E+000 	 2.9743E+000 	 0.0000E+000; 
1.124E+000 	 2.9739E+000 	 0.0000E+000; 
1.126E+000 	 2.9736E+000 	 0.0000E+000; 
1.128E+000 	 2.9732E+000 	 0.0000E+000; 
1.130E+000 	 2.9729E+000 	 0.0000E+000; 
1.132E+000 	 2.9725E+000 	 0.0000E+000; 
1.134E+000 	 2.9722E+000 	 0.0000E+000; 
1.136E+000 	 2.9718E+000 	 0.0000E+000; 
1.138E+000 	 2.9715E+000 	 0.0000E+000; 
1.140E+000 	 2.9711E+000 	 0.0000E+000; 
1.142E+000 	 2.9708E+000 	 0.0000E+000; 
1.144E+000 	 2.9704E+000 	 0.0000E+000; 
1.146E+000 	 2.9701E+000 	 0.0000E+000; 
1.148E+000 	 2.9698E+000 	 0.0000E+000; 
1.150E+000 	 2.9694E+000 	 0.0000E+000; 
1.152E+000 	 2.9691E+000 	 0.0000E+000; 
1.154E+000 	 2.9688E+000 	 0.0000E+000; 
1.156E+000 	 2.9684E+000 	 0.0000E+000; 
1.158E+000 	 2.9681E+000 	 0.0000E+000; 
1.160E+000 	 2.9678E+000 	 0.0000E+000; 
1.162E+000 	 2.9674E+000 	 0.0000E+000; 
1.164E+000 	 2.9671E+000 	 0.0000E+000; 
1.166E+000 	 2.9668E+000 	 0.0000E+000; 
1.168E+000 	 2.9665E+000 	 0.0000E+000; 
1.170E+000 	 2.9662E+000 	 0.0000E+000; 
1.172E+000 	 2.9659E+000 	 0.0000E+000; 
1.174E+000 	 2.9655E+000 	 0.0000E+000; 
1.176E+000 	 2.9652E+000 	 0.0000E+000; 
1.178E+000 	 2.9649E+000 	 0.0000E+000; 
1.180E+000 	 2.9646E+000 	 0.0000E+000; 
1.182E+000 	 2.9643E+000 	 0.0000E+000; 
1.184E+000 	 2.9640E+000 	 0.0000E+000; 
1.186E+000 	 2.9637E+000 	 0.0000E+000; 
1.188E+000 	 2.9634E+000 	 0.0000E+000; 
1.190E+000 	 2.9631E+000 	 0.0000E+000; 
1.192E+000 	 2.9628E+000 	 0.0000E+000; 
1.194E+000 	 2.9625E+000 	 0.0000E+000; 
1.196E+000 	 2.9622E+000 	 0.0000E+000; 
1.198E+000 	 2.9619E+000 	 0.0000E+000; 
1.200E+000 	 2.9616E+000 	 0.0000E+000; 
1.202E+000 	 2.9613E+000 	 0.0000E+000; 
1.204E+000 	 2.9610E+000 	 0.0000E+000; 
1.206E+000 	 2.9607E+000 	 0.0000E+000; 
1.208E+000 	 2.9605E+000 	 0.0000E+000; 
1.210E+000 	 2.9602E+000 	 0.0000E+000; 
1.212E+000 	 2.9599E+000 	 0.0000E+000; 
1.214E+000 	 2.9596E+000 	 0.0000E+000; 
1.216E+000 	 2.9593E+000 	 0.0000E+000; 
1.218E+000 	 2.9591E+000 	 0.0000E+000; 
1.220E+000 	 2.9588E+000 	 0.0000E+000; 
1.222E+000 	 2.9585E+000 	 0.0000E+000; 
1.224E+000 	 2.9582E+000 	 0.0000E+000; 
1.226E+000 	 2.9580E+000 	 0.0000E+000; 
1.228E+000 	 2.9577E+000 	 0.0000E+000; 
1.230E+000 	 2.9574E+000 	 0.0000E+000; 
1.232E+000 	 2.9571E+000 	 0.0000E+000; 
1.234E+000 	 2.9569E+000 	 0.0000E+000; 
1.236E+000 	 2.9566E+000 	 0.0000E+000; 
1.238E+000 	 2.9563E+000 	 0.0000E+000; 
1.240E+000 	 2.9561E+000 	 0.0000E+000; 
1.242E+000 	 2.9558E+000 	 0.0000E+000; 
1.244E+000 	 2.9556E+000 	 0.0000E+000; 
1.246E+000 	 2.9553E+000 	 0.0000E+000; 
1.248E+000 	 2.9550E+000 	 0.0000E+000; 
1.250E+000 	 2.9548E+000 	 0.0000E+000; 
1.252E+000 	 2.9545E+000 	 0.0000E+000; 
1.254E+000 	 2.9543E+000 	 0.0000E+000; 
1.256E+000 	 2.9540E+000 	 0.0000E+000; 
1.258E+000 	 2.9538E+000 	 0.0000E+000; 
1.260E+000 	 2.9535E+000 	 0.0000E+000; 
1.262E+000 	 2.9533E+000 	 0.0000E+000; 
1.264E+000 	 2.9530E+000 	 0.0000E+000; 
