Measured X,Measured Y,J  X,J  Y,Jph1 X,Jph1 Y,Jph2 X,Jph2 Y,Jph3 X,Jph3 Y,Jph4 X,Jph4 Y,Jph5 X,Jph5 Y,Jph6 X,Jph6 Y,Jph7 X,Jph7 Y,Jph8 X,Jph8 Y,Jph9 X,Jph9 Y,Jph10 X,Jph10 Y
-32.1,0.15379119,-,-,-32.1,0.073004677,-32.1,0.10002653,-32.1,0.11608278,-32.1,0.13086936,-32.1,0.14862199,-32.1,0.15570238,-32.1,0.16489191,-32.1,0.17594768,-32.1,0.19620109,-32.1,0.23678769
-32.2,0.15424348,-,-,-32.2,0.073004677,-32.2,0.10002653,-32.2,0.11608278,-32.2,0.13086936,-32.2,0.14862199,-32.2,0.15570238,-32.2,0.16489191,-32.2,0.17594768,-32.2,0.19620109,-32.2,0.23678769
-32.3,0.15519316,-,-,-32.3,0.073004677,-32.3,0.10002653,-32.3,0.11608278,-32.3,0.13086936,-32.3,0.14862199,-32.3,0.15570238,-32.3,0.16489191,-32.3,0.17594768,-32.3,0.19620109,-32.3,0.23678769
-32.4,0.15616445,-,-,-32.4,0.073004677,-32.4,0.10002653,-32.4,0.11608278,-32.4,0.13086936,-32.4,0.14862199,-32.4,0.15570238,-32.4,0.16489191,-32.4,0.17594768,-32.4,0.19620109,-32.4,0.23678769
-32.5,0.15636812,-,-,-32.5,0.073004677,-32.5,0.10002653,-32.5,0.11608278,-32.5,0.13086936,-32.5,0.14862199,-32.5,0.15570238,-32.5,0.16489191,-32.5,0.17594768,-32.5,0.19620109,-32.5,0.23678769
-32.6,0.15726391,-,-,-32.6,0.073004677,-32.6,0.10002653,-32.6,0.11608278,-32.6,0.13086936,-32.6,0.14862199,-32.6,0.15570238,-32.6,0.16489191,-32.6,0.17594768,-32.6,0.19620109,-32.6,0.23678769
-32.7,0.15781906,-,-,-32.7,0.073004677,-32.7,0.10002653,-32.7,0.11608278,-32.7,0.13086936,-32.7,0.14862199,-32.7,0.15570238,-32.7,0.16489191,-32.7,0.17594768,-32.7,0.19620109,-32.7,0.23678769
-32.8,0.15872344,-,-,-32.8,0.073004677,-32.8,0.10002653,-32.8,0.11608278,-32.8,0.13086936,-32.8,0.14862199,-32.8,0.15570238,-32.8,0.16489191,-32.8,0.17594768,-32.8,0.19620109,-32.8,0.23678769
-32.9,0.15963984,-,-,-32.9,0.073004677,-32.9,0.10002653,-32.9,0.11608278,-32.9,0.13086936,-32.9,0.14862199,-32.9,0.15570238,-32.9,0.16489191,-32.9,0.17594768,-32.9,0.19620109,-32.9,0.23678769
-33,0.16089516,-,-,-33,0.073004677,-33,0.10002653,-33,0.11608278,-33,0.13086936,-33,0.14862199,-33,0.15570238,-33,0.16489191,-33,0.17594768,-33,0.19620109,-33,0.23678769
-33.1,0.16068406,-,-,-33.1,0.073004677,-33.1,0.10002653,-33.1,0.11608278,-33.1,0.13086936,-33.1,0.14862199,-33.1,0.15570238,-33.1,0.16489191,-33.1,0.17594768,-33.1,0.19620109,-33.1,0.23678769
-33.2,0.16137906,-,-,-33.2,0.073004677,-33.2,0.10002653,-33.2,0.11608278,-33.2,0.13086936,-33.2,0.14862199,-33.2,0.15570238,-33.2,0.16489191,-33.2,0.17594768,-33.2,0.19620109,-33.2,0.23678769
-33.3,0.16239875,-,-,-33.3,0.073004677,-33.3,0.10002653,-33.3,0.11608278,-33.3,0.13086936,-33.3,0.14862199,-33.3,0.15570238,-33.3,0.16489191,-33.3,0.17594768,-33.3,0.19620109,-33.3,0.23678769
-33.4,0.16158938,-,-,-33.4,0.073004677,-33.4,0.10002653,-33.4,0.11608278,-33.4,0.13086936,-33.4,0.14862199,-33.4,0.15570238,-33.4,0.16489191,-33.4,0.17594768,-33.4,0.19620109,-33.4,0.23678769
-33.5,0.16185922,-,-,-33.5,0.073004677,-33.5,0.10002653,-33.5,0.11608278,-33.5,0.13086936,-33.5,0.14862199,-33.5,0.15570238,-33.5,0.16489191,-33.5,0.17594768,-33.5,0.19620109,-33.5,0.23678769
-33.6,0.16128406,-,-,-33.6,0.073004677,-33.6,0.10002653,-33.6,0.11608278,-33.6,0.13086936,-33.6,0.14862199,-33.6,0.15570238,-33.6,0.16489191,-33.6,0.17594768,-33.6,0.19620109,-33.6,0.23678769
-33.7,0.16267922,-,-,-33.7,0.073004677,-33.7,0.10002653,-33.7,0.11608278,-33.7,0.13086936,-33.7,0.14862199,-33.7,0.15570238,-33.7,0.16489191,-33.7,0.17594768,-33.7,0.19620109,-33.7,0.23678769
-33.8,0.16191891,-,-,-33.8,0.073004677,-33.8,0.10002653,-33.8,0.11608278,-33.8,0.13086936,-33.8,0.14862199,-33.8,0.15570238,-33.8,0.16489191,-33.8,0.17594768,-33.8,0.19620109,-33.8,0.23678769
-33.9,0.16173422,-,-,-33.9,0.073004677,-33.9,0.10002653,-33.9,0.11608278,-33.9,0.13086936,-33.9,0.14862199,-33.9,0.15570238,-33.9,0.16489191,-33.9,0.17594768,-33.9,0.19620109,-33.9,0.23678769
-34,0.16250516,-,-,-34,0.073004677,-34,0.10002653,-34,0.11608278,-34,0.13086936,-34,0.14862199,-34,0.15570238,-34,0.16489191,-34,0.17594768,-34,0.19620109,-34,0.23678769
-34.1,0.16254,-,-,-34.1,0.073004677,-34.1,0.10002653,-34.1,0.11608278,-34.1,0.13086936,-34.1,0.14862199,-34.1,0.15570238,-34.1,0.16489191,-34.1,0.17594768,-34.1,0.19620109,-34.1,0.23678769
-34.2,0.162035,-,-,-34.2,0.073004677,-34.2,0.10002653,-34.2,0.11608278,-34.2,0.13086936,-34.2,0.14862199,-34.2,0.15570238,-34.2,0.16489191,-34.2,0.17594768,-34.2,0.19620109,-34.2,0.23678769
-34.3,0.16230625,-,-,-34.3,0.073004677,-34.3,0.10002653,-34.3,0.11608278,-34.3,0.13086936,-34.3,0.14862199,-34.3,0.15570238,-34.3,0.16489191,-34.3,0.17594768,-34.3,0.19620109,-34.3,0.23678769
-34.4,0.16300578,-,-,-34.4,0.073004677,-34.4,0.10002653,-34.4,0.11608278,-34.4,0.13086936,-34.4,0.14862199,-34.4,0.15570238,-34.4,0.16489191,-34.4,0.17594768,-34.4,0.19620109,-34.4,0.23678769
-34.5,0.16330484,-,-,-34.5,0.073004677,-34.5,0.10002653,-34.5,0.11608278,-34.5,0.13086936,-34.5,0.14862199,-34.5,0.15570238,-34.5,0.16489191,-34.5,0.17594768,-34.5,0.19620109,-34.5,0.23678769
-34.6,0.16276234,-,-,-34.6,0.073004677,-34.6,0.10002653,-34.6,0.11608278,-34.6,0.13086936,-34.6,0.14862199,-34.6,0.15570238,-34.6,0.16489191,-34.6,0.17594768,-34.6,0.19620109,-34.6,0.23678769
-34.7,0.16354969,-,-,-34.7,0.073004677,-34.7,0.10002653,-34.7,0.11608278,-34.7,0.13086936,-34.7,0.14862199,-34.7,0.15570238,-34.7,0.16489191,-34.7,0.17594768,-34.7,0.19620109,-34.7,0.23678769
-34.8,0.16288,-,-,-34.8,0.073004677,-34.8,0.10002653,-34.8,0.11608278,-34.8,0.13086936,-34.8,0.14862199,-34.8,0.15570238,-34.8,0.16489191,-34.8,0.17594768,-34.8,0.19620109,-34.8,0.23678769
-34.9,0.16079719,-,-,-34.9,0.073004677,-34.9,0.10002653,-34.9,0.11608278,-34.9,0.13086936,-34.9,0.14862199,-34.9,0.15570238,-34.9,0.16489191,-34.9,0.17594768,-34.9,0.19620109,-34.9,0.23678769
-35,0.16215703,-,-,-35,0.073004677,-35,0.10002653,-35,0.11608278,-35,0.13086936,-35,0.14862199,-35,0.15570238,-35,0.16489191,-35,0.17594768,-35,0.19620109,-35,0.23678769
-35.1,0.16037703,-,-,-35.1,0.073004677,-35.1,0.10002653,-35.1,0.11608278,-35.1,0.13086936,-35.1,0.14862199,-35.1,0.15570238,-35.1,0.16489191,-35.1,0.17594768,-35.1,0.19620109,-35.1,0.23678769
-35.2,0.16177156,-,-,-35.2,0.073004677,-35.2,0.10002653,-35.2,0.11608278,-35.2,0.13086936,-35.2,0.14862199,-35.2,0.15570238,-35.2,0.16489191,-35.2,0.17594768,-35.2,0.19620109,-35.2,0.23678769
-35.3,0.16110062,-,-,-35.3,0.073004677,-35.3,0.10002653,-35.3,0.11608278,-35.3,0.13086936,-35.3,0.14862199,-35.3,0.15570238,-35.3,0.16489191,-35.3,0.17594768,-35.3,0.19620109,-35.3,0.23678769
-35.4,0.16162281,-,-,-35.4,0.073004677,-35.4,0.10002653,-35.4,0.11608278,-35.4,0.13086936,-35.4,0.14862199,-35.4,0.15570238,-35.4,0.16489191,-35.4,0.17594768,-35.4,0.19620109,-35.4,0.23678769
-35.5,0.16221984,-,-,-35.5,0.073004677,-35.5,0.10002653,-35.5,0.11608278,-35.5,0.13086936,-35.5,0.14862199,-35.5,0.15570238,-35.5,0.16489191,-35.5,0.17594768,-35.5,0.19620109,-35.5,0.23678769
-35.6,0.16286641,-,-,-35.6,0.073004677,-35.6,0.10002653,-35.6,0.11608278,-35.6,0.13086936,-35.6,0.14862199,-35.6,0.15570238,-35.6,0.16489191,-35.6,0.17594768,-35.6,0.19620109,-35.6,0.23678769
-35.7,0.16302234,-,-,-35.7,0.073004677,-35.7,0.10002653,-35.7,0.11608278,-35.7,0.13086936,-35.7,0.14862199,-35.7,0.15570238,-35.7,0.16489191,-35.7,0.17594768,-35.7,0.19620109,-35.7,0.23678769
-35.8,0.16423328,-,-,-35.8,0.073004677,-35.8,0.10002653,-35.8,0.11608278,-35.8,0.13086936,-35.8,0.14862199,-35.8,0.15570238,-35.8,0.16489191,-35.8,0.17594768,-35.8,0.19620109,-35.8,0.23678769
-35.9,0.16525828,-,-,-35.9,0.073004677,-35.9,0.10002653,-35.9,0.11608278,-35.9,0.13086936,-35.9,0.14862199,-35.9,0.15570238,-35.9,0.16489191,-35.9,0.17594768,-35.9,0.19620109,-35.9,0.23678769
-36,0.16551828,-,-,-36,0.073004677,-36,0.10002653,-36,0.11608278,-36,0.13086936,-36,0.14862199,-36,0.15570238,-36,0.16489191,-36,0.17594768,-36,0.19620109,-36,0.23678769
-36.1,0.16706047,-,-,-36.1,0.073004677,-36.1,0.10002653,-36.1,0.11608278,-36.1,0.13086936,-36.1,0.14862199,-36.1,0.15570238,-36.1,0.16489191,-36.1,0.17594768,-36.1,0.19620109,-36.1,0.23678769
-36.2,0.16734109,-,-,-36.2,0.073004677,-36.2,0.10002653,-36.2,0.11608278,-36.2,0.13086936,-36.2,0.14862199,-36.2,0.15570238,-36.2,0.16489191,-36.2,0.17594768,-36.2,0.19620109,-36.2,0.23678769
-36.3,0.16874578,-,-,-36.3,0.073004677,-36.3,0.10002653,-36.3,0.11608278,-36.3,0.13086936,-36.3,0.14862199,-36.3,0.15570238,-36.3,0.16489191,-36.3,0.17594768,-36.3,0.19620109,-36.3,0.23678769
-36.4,0.16992719,-,-,-36.4,0.073004677,-36.4,0.10002653,-36.4,0.11608278,-36.4,0.13086936,-36.4,0.14862199,-36.4,0.15570238,-36.4,0.16489191,-36.4,0.17594768,-36.4,0.19620109,-36.4,0.23678769
-36.5,0.17080781,-,-,-36.5,0.073004677,-36.5,0.10002653,-36.5,0.11608278,-36.5,0.13086936,-36.5,0.14862199,-36.5,0.15570238,-36.5,0.16489191,-36.5,0.17594768,-36.5,0.19620109,-36.5,0.23678769
-36.6,0.17200062,-,-,-36.6,0.073004677,-36.6,0.10002653,-36.6,0.11608278,-36.6,0.13086936,-36.6,0.14862199,-36.6,0.15570238,-36.6,0.16489191,-36.6,0.17594768,-36.6,0.19620109,-36.6,0.23678769
-36.7,0.17296672,-,-,-36.7,0.073004677,-36.7,0.10002653,-36.7,0.11608278,-36.7,0.13086936,-36.7,0.14862199,-36.7,0.15570238,-36.7,0.16489191,-36.7,0.17594768,-36.7,0.19620109,-36.7,0.23678769
-36.8,0.17472875,-,-,-36.8,0.073004677,-36.8,0.10002653,-36.8,0.11608278,-36.8,0.13086936,-36.8,0.14862199,-36.8,0.15570238,-36.8,0.16489191,-36.8,0.17594768,-36.8,0.19620109,-36.8,0.23678769
-36.9,0.17598563,-,-,-36.9,0.073004677,-36.9,0.10002653,-36.9,0.11608278,-36.9,0.13086936,-36.9,0.14862199,-36.9,0.15570238,-36.9,0.16489191,-36.9,0.17594768,-36.9,0.19620109,-36.9,0.23678769
-37,0.17695891,-,-,-37,0.073004677,-37,0.10002653,-37,0.11608278,-37,0.13086936,-37,0.14862199,-37,0.15570238,-37,0.16489191,-37,0.17594768,-37,0.19620109,-37,0.23678769
-37.1,0.17755531,-,-,-37.1,0.073004677,-37.1,0.10002653,-37.1,0.11608278,-37.1,0.13086936,-37.1,0.14862199,-37.1,0.15570238,-37.1,0.16489191,-37.1,0.17594768,-37.1,0.19620109,-37.1,0.23678769
-37.2,0.17834906,-,-,-37.2,0.073004677,-37.2,0.10002653,-37.2,0.11608278,-37.2,0.13086936,-37.2,0.14862199,-37.2,0.15570238,-37.2,0.16489191,-37.2,0.17594768,-37.2,0.19620109,-37.2,0.23678769
-37.3,0.17869188,-,-,-37.3,0.073004677,-37.3,0.10002653,-37.3,0.11608278,-37.3,0.13086936,-37.3,0.14862199,-37.3,0.15570238,-37.3,0.16489191,-37.3,0.17594768,-37.3,0.19620109,-37.3,0.23678769
-37.4,0.17916594,-,-,-37.4,0.073004677,-37.4,0.10002653,-37.4,0.11608278,-37.4,0.13086936,-37.4,0.14862199,-37.4,0.15570238,-37.4,0.16489191,-37.4,0.17594768,-37.4,0.19620109,-37.4,0.23678769
-37.5,0.17849281,-,-,-37.5,0.073004677,-37.5,0.10002653,-37.5,0.11608278,-37.5,0.13086936,-37.5,0.14862199,-37.5,0.15570238,-37.5,0.16489191,-37.5,0.17594768,-37.5,0.19620109,-37.5,0.23678769
-37.6,0.17859281,-,-,-37.6,0.073004677,-37.6,0.10002653,-37.6,0.11608278,-37.6,0.13086936,-37.6,0.14862199,-37.6,0.15570238,-37.6,0.16489191,-37.6,0.17594768,-37.6,0.19620109,-37.6,0.23678769
-37.7,0.17916844,-,-,-37.7,0.073004677,-37.7,0.10002653,-37.7,0.11608278,-37.7,0.13086936,-37.7,0.14862199,-37.7,0.15570238,-37.7,0.16489191,-37.7,0.17594768,-37.7,0.19620109,-37.7,0.23678769
-37.8,0.17941547,-,-,-37.8,0.073004677,-37.8,0.10002653,-37.8,0.11608278,-37.8,0.13086936,-37.8,0.14862199,-37.8,0.15570238,-37.8,0.16489191,-37.8,0.17594768,-37.8,0.19620109,-37.8,0.23678769
-37.9,0.17915047,-,-,-37.9,0.073004677,-37.9,0.10002653,-37.9,0.11608278,-37.9,0.13086936,-37.9,0.14862199,-37.9,0.15570238,-37.9,0.16489191,-37.9,0.17594768,-37.9,0.19620109,-37.9,0.23678769
-38,0.17951,-,-,-38,0.073004677,-38,0.10002653,-38,0.11608278,-38,0.13086936,-38,0.14862199,-38,0.15570238,-38,0.16489191,-38,0.17594768,-38,0.19620109,-38,0.23678769
-38.1,0.17902406,-,-,-38.1,0.073004677,-38.1,0.10002653,-38.1,0.11608278,-38.1,0.13086936,-38.1,0.14862199,-38.1,0.15570238,-38.1,0.16489191,-38.1,0.17594768,-38.1,0.19620109,-38.1,0.23678769
-38.2,0.17953031,-,-,-38.2,0.073004677,-38.2,0.10002653,-38.2,0.11608278,-38.2,0.13086936,-38.2,0.14862199,-38.2,0.15570238,-38.2,0.16489191,-38.2,0.17594768,-38.2,0.19620109,-38.2,0.23678769
-38.3,0.17991609,-,-,-38.3,0.073004677,-38.3,0.10002653,-38.3,0.11608278,-38.3,0.13086936,-38.3,0.14862199,-38.3,0.15570238,-38.3,0.16489191,-38.3,0.17594768,-38.3,0.19620109,-38.3,0.23678769
-38.4,0.18089297,-,-,-38.4,0.073004677,-38.4,0.10002653,-38.4,0.11608278,-38.4,0.13086936,-38.4,0.14862199,-38.4,0.15570238,-38.4,0.16489191,-38.4,0.17594768,-38.4,0.19620109,-38.4,0.23678769
-38.5,0.17943812,-,-,-38.5,0.073004677,-38.5,0.10002653,-38.5,0.11608278,-38.5,0.13086936,-38.5,0.14862199,-38.5,0.15570238,-38.5,0.16489191,-38.5,0.17594768,-38.5,0.19620109,-38.5,0.23678769
-38.6,0.17976031,-,-,-38.6,0.073004677,-38.6,0.10002653,-38.6,0.11608278,-38.6,0.13086936,-38.6,0.14862199,-38.6,0.15570238,-38.6,0.16489191,-38.6,0.17594768,-38.6,0.19620109,-38.6,0.23678769
-38.7,0.17812391,-,-,-38.7,0.073004677,-38.7,0.10002653,-38.7,0.11608278,-38.7,0.13086936,-38.7,0.14862199,-38.7,0.15570238,-38.7,0.16489191,-38.7,0.17594768,-38.7,0.19620109,-38.7,0.23678769
-38.8,0.17859375,-,-,-38.8,0.073004677,-38.8,0.10002653,-38.8,0.11608278,-38.8,0.13086936,-38.8,0.14862199,-38.8,0.15570238,-38.8,0.16489191,-38.8,0.17594768,-38.8,0.19620109,-38.8,0.23678769
-38.9,0.17758562,-,-,-38.9,0.073004677,-38.9,0.10002653,-38.9,0.11608278,-38.9,0.13086936,-38.9,0.14862199,-38.9,0.15570238,-38.9,0.16489191,-38.9,0.17594768,-38.9,0.19620109,-38.9,0.23678769
-39,0.17693203,-,-,-39,0.073004677,-39,0.10002653,-39,0.11608278,-39,0.13086936,-39,0.14862199,-39,0.15570238,-39,0.16489191,-39,0.17594768,-39,0.19620109,-39,0.23678769
-39.1,0.17860031,-,-,-39.1,0.073004677,-39.1,0.10002653,-39.1,0.11608278,-39.1,0.13086936,-39.1,0.14862199,-39.1,0.15570238,-39.1,0.16489191,-39.1,0.17594768,-39.1,0.19620109,-39.1,0.23678769
-39.2,0.17897234,-,-,-39.2,0.073004677,-39.2,0.10002653,-39.2,0.11608278,-39.2,0.13086936,-39.2,0.14862199,-39.2,0.15570238,-39.2,0.16489191,-39.2,0.17594768,-39.2,0.19620109,-39.2,0.23678769
-39.3,0.17878859,-,-,-39.3,0.073004677,-39.3,0.10002653,-39.3,0.11608278,-39.3,0.13086936,-39.3,0.14862199,-39.3,0.15570238,-39.3,0.16489191,-39.3,0.17594768,-39.3,0.19620109,-39.3,0.23678769
-39.4,0.17934219,-,-,-39.4,0.073004677,-39.4,0.10002653,-39.4,0.11608278,-39.4,0.13086936,-39.4,0.14862199,-39.4,0.15570238,-39.4,0.16489191,-39.4,0.17594768,-39.4,0.19620109,-39.4,0.23678769
-39.5,0.18047172,-,-,-39.5,0.073004677,-39.5,0.10002653,-39.5,0.11608278,-39.5,0.13086936,-39.5,0.14862199,-39.5,0.15570238,-39.5,0.16489191,-39.5,0.17594768,-39.5,0.19620109,-39.5,0.23678769
-39.6,0.18216875,-,-,-39.6,0.073004677,-39.6,0.10002653,-39.6,0.11608278,-39.6,0.13086936,-39.6,0.14862199,-39.6,0.15570238,-39.6,0.16489191,-39.6,0.17594768,-39.6,0.19620109,-39.6,0.23678769
-39.7,0.18324281,-,-,-39.7,0.073004677,-39.7,0.10002653,-39.7,0.11608278,-39.7,0.13086936,-39.7,0.14862199,-39.7,0.15570238,-39.7,0.16489191,-39.7,0.17594768,-39.7,0.19620109,-39.7,0.23678769
-39.8,0.18467562,-,-,-39.8,0.073004677,-39.8,0.10002653,-39.8,0.11608278,-39.8,0.13086936,-39.8,0.14862199,-39.8,0.15570238,-39.8,0.16489191,-39.8,0.17594768,-39.8,0.19620109,-39.8,0.23678769
-39.9,0.18583875,-,-,-39.9,0.073004677,-39.9,0.10002653,-39.9,0.11608278,-39.9,0.13086936,-39.9,0.14862199,-39.9,0.15570238,-39.9,0.16489191,-39.9,0.17594768,-39.9,0.19620109,-39.9,0.23678769
-40,0.18774516,-,-,-40,0.073004677,-40,0.10002653,-40,0.11608278,-40,0.13086936,-40,0.14862199,-40,0.15570238,-40,0.16489191,-40,0.17594768,-40,0.19620109,-40,0.23678769
-39.9,0.18542859,-,-,-39.9,0.073004677,-39.9,0.10002653,-39.9,0.11608278,-39.9,0.13086936,-39.9,0.14862199,-39.9,0.15570238,-39.9,0.16489191,-39.9,0.17594768,-39.9,0.19620109,-39.9,0.23678769
-39.8,0.18411688,-,-,-39.8,0.073004677,-39.8,0.10002653,-39.8,0.11608278,-39.8,0.13086936,-39.8,0.14862199,-39.8,0.15570238,-39.8,0.16489191,-39.8,0.17594768,-39.8,0.19620109,-39.8,0.23678769
-39.7,0.18268906,-,-,-39.7,0.073004677,-39.7,0.10002653,-39.7,0.11608278,-39.7,0.13086936,-39.7,0.14862199,-39.7,0.15570238,-39.7,0.16489191,-39.7,0.17594768,-39.7,0.19620109,-39.7,0.23678769
-39.6,0.18216656,-,-,-39.6,0.073004677,-39.6,0.10002653,-39.6,0.11608278,-39.6,0.13086936,-39.6,0.14862199,-39.6,0.15570238,-39.6,0.16489191,-39.6,0.17594768,-39.6,0.19620109,-39.6,0.23678769
-39.5,0.18114484,-,-,-39.5,0.073004677,-39.5,0.10002653,-39.5,0.11608278,-39.5,0.13086936,-39.5,0.14862199,-39.5,0.15570238,-39.5,0.16489191,-39.5,0.17594768,-39.5,0.19620109,-39.5,0.23678769
-39.4,0.17975563,-,-,-39.4,0.073004677,-39.4,0.10002653,-39.4,0.11608278,-39.4,0.13086936,-39.4,0.14862199,-39.4,0.15570238,-39.4,0.16489191,-39.4,0.17594768,-39.4,0.19620109,-39.4,0.23678769
-39.3,0.17982031,-,-,-39.3,0.073004677,-39.3,0.10002653,-39.3,0.11608278,-39.3,0.13086936,-39.3,0.14862199,-39.3,0.15570238,-39.3,0.16489191,-39.3,0.17594768,-39.3,0.19620109,-39.3,0.23678769
-39.2,0.17829297,-,-,-39.2,0.073004677,-39.2,0.10002653,-39.2,0.11608278,-39.2,0.13086936,-39.2,0.14862199,-39.2,0.15570238,-39.2,0.16489191,-39.2,0.17594768,-39.2,0.19620109,-39.2,0.23678769
-39.1,0.178185,-,-,-39.1,0.073004677,-39.1,0.10002653,-39.1,0.11608278,-39.1,0.13086936,-39.1,0.14862199,-39.1,0.15570238,-39.1,0.16489191,-39.1,0.17594768,-39.1,0.19620109,-39.1,0.23678769
-39,0.17738219,-,-,-39,0.073004677,-39,0.10002653,-39,0.11608278,-39,0.13086936,-39,0.14862199,-39,0.15570238,-39,0.16489191,-39,0.17594768,-39,0.19620109,-39,0.23678769
-38.9,0.17742922,-,-,-38.9,0.073004677,-38.9,0.10002653,-38.9,0.11608278,-38.9,0.13086936,-38.9,0.14862199,-38.9,0.15570238,-38.9,0.16489191,-38.9,0.17594768,-38.9,0.19620109,-38.9,0.23678769
-38.8,0.17829828,-,-,-38.8,0.073004677,-38.8,0.10002653,-38.8,0.11608278,-38.8,0.13086936,-38.8,0.14862199,-38.8,0.15570238,-38.8,0.16489191,-38.8,0.17594768,-38.8,0.19620109,-38.8,0.23678769
-38.7,0.17949797,-,-,-38.7,0.073004677,-38.7,0.10002653,-38.7,0.11608278,-38.7,0.13086936,-38.7,0.14862199,-38.7,0.15570238,-38.7,0.16489191,-38.7,0.17594768,-38.7,0.19620109,-38.7,0.23678769
-38.6,0.17946516,-,-,-38.6,0.073004677,-38.6,0.10002653,-38.6,0.11608278,-38.6,0.13086936,-38.6,0.14862199,-38.6,0.15570238,-38.6,0.16489191,-38.6,0.17594768,-38.6,0.19620109,-38.6,0.23678769
-38.5,0.18017313,-,-,-38.5,0.073004677,-38.5,0.10002653,-38.5,0.11608278,-38.5,0.13086936,-38.5,0.14862199,-38.5,0.15570238,-38.5,0.16489191,-38.5,0.17594768,-38.5,0.19620109,-38.5,0.23678769
-38.4,0.18107297,-,-,-38.4,0.073004677,-38.4,0.10002653,-38.4,0.11608278,-38.4,0.13086936,-38.4,0.14862199,-38.4,0.15570238,-38.4,0.16489191,-38.4,0.17594768,-38.4,0.19620109,-38.4,0.23678769
-38.3,0.17986781,-,-,-38.3,0.073004677,-38.3,0.10002653,-38.3,0.11608278,-38.3,0.13086936,-38.3,0.14862199,-38.3,0.15570238,-38.3,0.16489191,-38.3,0.17594768,-38.3,0.19620109,-38.3,0.23678769
-38.2,0.18006938,-,-,-38.2,0.073004677,-38.2,0.10002653,-38.2,0.11608278,-38.2,0.13086936,-38.2,0.14862199,-38.2,0.15570238,-38.2,0.16489191,-38.2,0.17594768,-38.2,0.19620109,-38.2,0.23678769
-38.1,0.17891656,-,-,-38.1,0.073004677,-38.1,0.10002653,-38.1,0.11608278,-38.1,0.13086936,-38.1,0.14862199,-38.1,0.15570238,-38.1,0.16489191,-38.1,0.17594768,-38.1,0.19620109,-38.1,0.23678769
-38,0.1794925,-,-,-38,0.073004677,-38,0.10002653,-38,0.11608278,-38,0.13086936,-38,0.14862199,-38,0.15570238,-38,0.16489191,-38,0.17594768,-38,0.19620109,-38,0.23678769
-37.9,0.17897516,-,-,-37.9,0.073004677,-37.9,0.10002653,-37.9,0.11608278,-37.9,0.13086936,-37.9,0.14862199,-37.9,0.15570238,-37.9,0.16489191,-37.9,0.17594768,-37.9,0.19620109,-37.9,0.23678769
-37.8,0.17964078,-,-,-37.8,0.073004677,-37.8,0.10002653,-37.8,0.11608278,-37.8,0.13086936,-37.8,0.14862199,-37.8,0.15570238,-37.8,0.16489191,-37.8,0.17594768,-37.8,0.19620109,-37.8,0.23678769
-37.7,0.17883234,-,-,-37.7,0.073004677,-37.7,0.10002653,-37.7,0.11608278,-37.7,0.13086936,-37.7,0.14862199,-37.7,0.15570238,-37.7,0.16489191,-37.7,0.17594768,-37.7,0.19620109,-37.7,0.23678769
-37.6,0.17896328,-,-,-37.6,0.073004677,-37.6,0.10002653,-37.6,0.11608278,-37.6,0.13086936,-37.6,0.14862199,-37.6,0.15570238,-37.6,0.16489191,-37.6,0.17594768,-37.6,0.19620109,-37.6,0.23678769
-37.5,0.17922266,-,-,-37.5,0.073004677,-37.5,0.10002653,-37.5,0.11608278,-37.5,0.13086936,-37.5,0.14862199,-37.5,0.15570238,-37.5,0.16489191,-37.5,0.17594768,-37.5,0.19620109,-37.5,0.23678769
-37.4,0.17973188,-,-,-37.4,0.073004677,-37.4,0.10002653,-37.4,0.11608278,-37.4,0.13086936,-37.4,0.14862199,-37.4,0.15570238,-37.4,0.16489191,-37.4,0.17594768,-37.4,0.19620109,-37.4,0.23678769
-37.3,0.17810406,-,-,-37.3,0.073004677,-37.3,0.10002653,-37.3,0.11608278,-37.3,0.13086936,-37.3,0.14862199,-37.3,0.15570238,-37.3,0.16489191,-37.3,0.17594768,-37.3,0.19620109,-37.3,0.23678769
-37.2,0.17845172,-,-,-37.2,0.073004677,-37.2,0.10002653,-37.2,0.11608278,-37.2,0.13086936,-37.2,0.14862199,-37.2,0.15570238,-37.2,0.16489191,-37.2,0.17594768,-37.2,0.19620109,-37.2,0.23678769
-37.1,0.17871156,-,-,-37.1,0.073004677,-37.1,0.10002653,-37.1,0.11608278,-37.1,0.13086936,-37.1,0.14862199,-37.1,0.15570238,-37.1,0.16489191,-37.1,0.17594768,-37.1,0.19620109,-37.1,0.23678769
-37,0.17682484,-,-,-37,0.073004677,-37,0.10002653,-37,0.11608278,-37,0.13086936,-37,0.14862199,-37,0.15570238,-37,0.16489191,-37,0.17594768,-37,0.19620109,-37,0.23678769
-36.9,0.17602781,-,-,-36.9,0.073004677,-36.9,0.10002653,-36.9,0.11608278,-36.9,0.13086936,-36.9,0.14862199,-36.9,0.15570238,-36.9,0.16489191,-36.9,0.17594768,-36.9,0.19620109,-36.9,0.23678769
-36.8,0.17479109,-,-,-36.8,0.073004677,-36.8,0.10002653,-36.8,0.11608278,-36.8,0.13086936,-36.8,0.14862199,-36.8,0.15570238,-36.8,0.16489191,-36.8,0.17594768,-36.8,0.19620109,-36.8,0.23678769
